"Entry_RSI","Armed_RSI","Stop_Loss","Sell_Pct","Avg_Final_Equity","Median_Final_Equity","Win_Rate","Min_Final_Equity"
25,70,0.09,0.25,102985.992773638,105319.118973779,50,63320.1507151839
15,65,0.05,0.75,102982.619132121,101394.709924378,50,42735.5464636624
35,40,0.09,0.75,102890.704768893,105908.984870952,66.6666666666667,56466.7398789946
30,70,0.07,1,102883.54702113,101950.43103884,50,80226.6625056267
10,70,0.07,1,102868.139091361,104475.637548879,50,65081.0080605936
30,40,0.1,0.75,102848.105904717,108213.429829345,66.6666666666667,51657.6480898684
35,30,0.04,0.5,102830.283154958,101309.474230074,50,53373.1760223167
40,50,0.1,0.25,102818.425018726,81075.0568013695,33.3333333333333,52629.4445779664
35,50,0.07,0.5,102815.769212456,71407.2651914365,16.6666666666667,62585.4351653183
35,65,0.06,0.25,102791.881075942,102702.726226757,50,80785.6926347804
15,35,0.04,0.5,102791.782568185,86605.1528092894,50,22088.7137924159
15,65,0.06,0.75,102751.042841282,100842.226563272,50,42735.5464636624
25,70,0.02,0.25,102749.958816973,97140.2156277934,33.3333333333333,65514.9825262162
25,40,0.05,1,102740.724978807,91169.9775352895,33.3333333333333,39987.7013762831
40,40,0.1,0.25,102737.656989462,82133.3179914396,33.3333333333333,42557.0466892508
10,65,0.01,1,102708.496992761,80403.4067804098,33.3333333333333,67047.1347089672
25,45,0.08,1,102646.887855976,111863.083432769,66.6666666666667,35969.0775348377
30,45,0.04,0.75,102626.918814181,97377.0667545573,50,61694.7155194693
30,45,0.07,1,102624.523745428,91318.7159022391,50,47849.7884665716
35,35,0.06,0.25,102615.590423748,98811.7734693473,50,40092.8763551601
40,65,0.1,0.5,102607.253503767,100341.83729986,50,94437.2033063066
30,50,0.05,0.75,102532.490599865,85446.9903538863,33.3333333333333,76697.225160883
25,70,0.1,0.25,102530.508199091,105319.118973779,50,62720.9706855056
30,70,0.07,0.5,102528.117704408,101648.448627595,50,71838.2321547109
30,45,0.1,0.5,102523.411550433,84093.0006316434,16.6666666666667,51714.3196441221
30,70,0.08,1,102518.344335654,100854.822982411,50,80226.6625056267
15,65,0.07,0.75,102515.891586306,100284.294082801,50,42735.5464636624
10,40,0.1,0.5,102515.630926587,80683.7607023059,33.3333333333333,32586.0078712404
35,70,0.03,0.5,102475.538800049,99846.7768136368,50,87714.8822841835
25,45,0.08,0.75,102465.558859744,94474.66553694,33.3333333333333,60722.1351163084
25,45,0.09,0.75,102454.581296761,95792.8300009955,33.3333333333333,73078.2126691824
35,70,0.1,0.25,102377.194040478,94461.494864189,33.3333333333333,70444.1454760215
10,65,0.01,0.75,102369.778746326,90055.4843808736,33.3333333333333,77003.6545264625
15,50,0.06,1,102368.904540784,89942.2865934146,50,15022.179811151
10,45,0.09,0.75,102366.567761503,96590.8010931988,50,40819.7795187181
25,35,0.06,0.75,102336.760844081,77154.9689170441,33.3333333333333,20436.903529247
30,45,0.01,0.75,102334.567095569,99411.5877184115,50,68785.6987102723
15,55,0.1,0.75,102326.256501056,82321.4013182826,50,24731.6020697665
40,45,0.1,0.5,102317.446395849,92733.7877290428,50,47191.1853146667
20,60,0.03,0.75,102291.254321286,96456.3776412407,50,45450.9731304121
30,65,0.05,0.25,102284.92492616,99507.9230190475,33.3333333333333,94192.3844335347
10,40,0.08,1,102270.759167041,106025.680932383,66.6666666666667,31085.0301206112
30,70,0.1,0.25,102214.720237224,96579.0470327702,50,68500.1454760215
30,70,0.09,1,102152.988316852,99758.7549260044,50,80226.6625056267
10,30,0.05,1,102150.296588742,85634.2211011678,33.3333333333333,16092.5420662284
10,45,0.1,0.5,102142.509529091,100253.348614353,50,38630.7379887253
40,50,0.02,0.25,102095.74543837,53421.0366021428,33.3333333333333,33023.8317672586
15,65,0.08,0.75,102029.98248748,99239.4076850739,50,42735.5464636624
30,40,0.03,0.25,102013.245704559,100645.25389483,50,51476.736575217
35,35,0.08,0.25,102001.196746922,72802.0993872419,33.3333333333333,37054.0184455479
25,50,0.02,0.5,101977.501606698,92663.564114317,33.3333333333333,54302.123982662
20,60,0.02,0.75,101949.318496475,85170.1013971202,33.3333333333333,50228.829133465
40,60,0.08,1,101942.976362176,96697.2893979359,50,69418.0225957656
25,70,0.07,1,101893.068094923,98978.9942602193,50,80226.6625056267
30,70,0.08,0.5,101865.360127817,100902.997882734,50,71300.3501874143
20,35,0.07,1,101809.699055022,73588.5496173861,33.3333333333333,30231.3271252847
30,60,0.04,1,101798.806810329,92144.8975916195,16.6666666666667,75297.4348973513
15,65,0.09,0.75,101798.096552961,98687.9882483084,33.3333333333333,42735.5464636624
25,35,0.07,1,101791.706345085,97221.4051741338,50,35103.2464953327
30,70,0.1,1,101787.77396478,98663.1118697882,50,80226.6625056267
30,55,0.01,1,101764.184798096,96884.1948604282,50,54739.4739993984
30,65,0.03,0.75,101739.435020975,98593.4985372685,50,92119.4823580098
15,65,0.01,0.75,101729.902790512,94081.9223824374,50,42735.5464636624
30,45,0.01,0.5,101679.395198544,103324.54780539,66.6666666666667,60123.1503385496
20,30,0.02,0.75,101646.733322534,66565.2125715005,33.3333333333333,41235.7470877218
30,70,0.01,0.75,101626.649495209,100616.519726253,50,90830.7973393357
15,65,0.1,0.75,101568.288648592,98140.4483718321,33.3333333333333,42735.5464636624
25,65,0.01,0.25,101564.717396332,99832.6419537751,50,76293.1836455855
30,65,0.06,0.25,101494.9237976,97868.941974915,50,83258.5347089114
15,40,0.05,1,101453.605445671,97930.7384830445,50,71037.0259085417
15,30,0.03,0.75,101360.857096406,51358.8019676267,33.3333333333333,41488.4265797829
40,30,0.04,1,101353.304847335,88691.2527384781,33.3333333333333,73934.5989822441
10,30,0.04,0.5,101327.624299734,60479.4976154768,33.3333333333333,24847.623629055
15,50,0.1,0.5,101318.192279027,87342.727067986,33.3333333333333,22159.8250809008
30,45,0.05,0.75,101305.906284627,96042.8659270218,50,47817.7973677998
40,65,0.09,0.5,101256.032144361,102710.941725003,66.6666666666667,75264.6294571877
35,45,0.09,0.5,101237.352724137,98658.590681386,50,47003.5563708002
30,70,0.09,0.5,101200.526747263,100144.466126163,50,70772.9382205755
10,45,0.03,0.75,101191.141775896,112493.890830737,66.6666666666667,17016.1481386489
15,65,0.03,0.75,101190.400958244,97882.1718082539,33.3333333333333,42735.5464636624
35,60,0.05,0.75,101189.821178159,94907.2714108623,33.3333333333333,71405.0105560315
15,30,0.03,1,101166.016460437,44289.5963836974,33.3333333333333,25991.1754644334
40,70,0.1,0.25,101165.473393258,88889.3568493676,33.3333333333333,74014.0531790778
30,70,0.07,0.75,101158.457252857,103897.416728703,50,74653.5593357006
40,70,0.09,0.25,101144.276958245,89970.2231517442,33.3333333333333,70993.2878091857
35,70,0.08,0.5,101137.619741134,94652.7354550576,33.3333333333333,74731.9501874143
10,35,0.03,0.5,101137.274578359,103354.659064335,66.6666666666667,66092.4656072199
25,65,0.08,0.25,101129.565287721,113498.561473128,66.6666666666667,51503.0626464987
15,30,0.04,0.5,101108.507768378,60479.4976154768,33.3333333333333,31331.4391497826
10,30,0.04,0.25,101096.557495118,73848.6238709116,33.3333333333333,29439.7403754735
40,60,0.07,0.25,101080.639165604,105018.753957962,50,65189.1159932652
10,45,0.07,0.5,101029.375483554,110248.083051054,83.3333333333333,35684.0925602365
10,45,0.03,0.25,101023.330111807,115790.046318667,66.6666666666667,30814.8526431823
25,70,0.01,0.75,100912.162649103,98705.8123305272,50,76963.9612715259
40,50,0.04,1,100907.378260725,99977.5036650466,50,31305.4138202309
10,55,0.08,1,100803.992791542,67266.3937944591,33.3333333333333,23955.6791012383
30,60,0.01,0.25,100802.832284148,101651.760847625,50,55545.3958551454
25,65,0.09,0.25,100796.577992762,112287.379330537,66.6666666666667,51503.0626464987
25,45,0.03,0.75,100794.300144862,86167.8864565995,50,51086.3449304098
10,35,0.03,0.25,100793.238183265,98131.4782693583,33.3333333333333,53096.7103240812
40,70,0.07,0.5,100747.062044401,94781.0813482893,33.3333333333333,71858.2958108121
15,35,0.05,0.25,100698.654461185,72902.5015449932,33.3333333333333,18065.9513403113
35,60,0.05,1,100676.094113164,91702.5662635028,33.3333333333333,65238.1004491567
30,70,0.08,0.75,100642.357879033,102968.566651556,50,74341.2243292156
40,65,0.03,0.25,100632.026250167,96270.7908393371,50,57039.5088774442
30,65,0.04,0.5,100609.69670168,99377.8206003595,50,93247.136438688
20,35,0.04,0.25,100591.133209187,76376.9341600684,33.3333333333333,26940.5941123176
35,40,0.09,0.5,100581.419592533,107636.785525886,66.6666666666667,60015.8450845576
40,30,0.01,0.25,100573.510141067,113720.136613021,66.6666666666667,42584.0361060416
30,65,0.08,0.5,100573.394072545,98245.1029235392,50,82246.8789565041
20,45,0.1,0.25,100563.069640797,88374.3620593889,33.3333333333333,46404.2393789113
30,50,0.05,0.5,100546.885815833,91741.807604374,33.3333333333333,78625.8864820814
30,70,0.1,0.5,100540.589952748,99399.0903801566,50,70246.8757054311
40,40,0.09,0.5,100522.286178632,96058.6151614058,50,60216.7895934987
35,50,0.08,0.5,100481.029467144,72139.2075067186,16.6666666666667,54851.3178519279
30,65,0.1,0.25,100473.234951923,99188.549293361,50,77801.688729111
35,30,0.04,1,100459.227487415,98858.03402938,50,47304.9057105707
10,35,0.04,0.25,100376.766820126,84878.4721696888,33.3333333333333,24255.3521525764
15,50,0.09,0.75,100311.528389402,90914.2002473043,16.6666666666667,18232.6530697942
25,40,0.08,0.25,100306.92351217,83342.4495141624,50,58047.4429481271
35,50,0.05,0.75,100291.524854868,79485.4762845724,16.6666666666667,65671.1792001224
30,65,0.03,1,100286.964360094,96795.5363609672,50,90035.7967931891
20,45,0.05,1,100276.189470214,98141.0376523122,33.3333333333333,51531.9972776711
25,70,0.03,0.25,100245.44628139,91170.5421757731,33.3333333333333,64714.3219835779
15,50,0.07,1,100238.108328126,89942.039017328,50,14707.9602870536
20,60,0.01,0.75,100201.498149566,94438.296997602,50,43376.1314330572
40,70,0.02,1,100187.967315626,103070.461261676,66.6666666666667,72322.5359788942
35,70,0.09,0.5,100153.415384397,93677.3684800791,33.3333333333333,73473.8182205755
30,70,0.09,0.75,100118.810480146,101852.610599533,50,74027.5993227306
30,65,0.02,0.75,100081.794474409,98132.9399378994,50,88403.0385837879
35,35,0.08,1,100065.067483237,103358.525438426,50,33171.3646557427
20,45,0.07,1,100048.291894739,108817.24753281,50,50176.2928611887
40,65,0.09,0.75,99995.3750402898,100544.110103439,50,72767.5985532904
25,35,0.05,0.25,99989.096213861,56268.0931169157,16.6666666666667,15236.7514345324
35,40,0.02,0.75,99976.3066235946,94407.3331609293,33.3333333333333,32037.1887277499
20,65,0.01,0.25,99962.2191513887,106238.324602477,66.6666666666667,51503.0626464987
30,65,0.07,0.25,99952.6743785032,96025.6457950088,33.3333333333333,81502.4649482938
35,30,0.02,0.25,99933.648998878,95601.0777273885,50,60052.0159650868
30,70,0.05,0.5,99933.4181876076,103148.259043433,50,61306.116963442
15,30,0.05,1,99908.6876439621,86921.2213842243,33.3333333333333,24751.1311939954
30,40,0.03,0.5,99878.2631856833,87492.0763677272,50,56548.3832260413
10,30,0.08,0.5,99845.5209348532,88914.5374691284,33.3333333333333,26235.9688296032
35,70,0.07,0.5,99840.5798765047,95736.0741658696,33.3333333333333,72670.1138199997
30,70,0.02,0.25,99835.4992158479,100516.136917418,50,70248.9969379803
30,70,0.03,0.25,99830.213960531,99492.1535665032,50,69468.3837456796
35,65,0.07,0.5,99804.5481250597,97162.069490638,33.3333333333333,90447.3334876108
35,40,0.01,1,99791.0702882714,101671.180151198,50,35786.5457120828
25,65,0.04,0.25,99782.7739017248,97497.9479041414,50,74162.5649647713
35,40,0.01,0.25,99777.227042402,108206.856935916,83.3333333333333,32448.2872163907
40,60,0.01,0.75,99746.138867736,97090.1471550923,33.3333333333333,70597.5336965116
35,70,0.02,0.75,99712.4493923944,98919.4129854785,33.3333333333333,86626.7682927847
35,65,0.1,0.5,99708.4815902282,99231.3574005848,50,92296.2246397859
30,70,0.1,0.75,99599.5069209902,100729.75929912,50,73721.6343168178
20,40,0.04,0.25,99595.9789578279,84721.929677341,33.3333333333333,49194.9738534394
25,70,0.02,0.5,99594.1813508725,100579.280702864,50,62578.0311250097
30,50,0.03,0.5,99588.2305638041,81159.1904881869,33.3333333333333,67367.8152608502
35,65,0.09,0.5,99556.0457582192,99282.9692309654,50,87260.626423968
30,50,0.04,0.5,99498.7435841945,86216.4314321264,33.3333333333333,71176.7577490338
25,40,0.02,0.5,99435.9542337933,98951.9007764974,50,54142.8398507702
30,60,0.03,0.5,99435.0320370177,97896.7346541744,50,81046.5751892107
30,60,0.09,0.75,99431.9864299659,96808.0787860106,50,50291.731158776
40,30,0.04,0.5,99427.1213440307,97546.1413456043,50,78516.2511358213
30,60,0.01,0.5,99425.0859235182,98478.0827134998,50,64835.8477694861
15,35,0.04,0.25,99413.8808613281,75118.7902477137,33.3333333333333,24105.0258162725
35,70,0.1,0.5,99379.3415720475,92639.6245066896,33.3333333333333,72903.6757054311
15,35,0.05,0.75,99373.5315215232,108016.059538509,50,20111.7085027368
15,70,0.01,0.25,99362.2285263617,90733.2969874734,33.3333333333333,72610.7091852233
40,65,0.09,1,99330.4505638743,98577.8685639954,50,72272.0113767242
35,60,0.07,0.5,99326.1106151329,82245.6643919255,33.3333333333333,70452.8574482734
20,30,0.08,0.5,99302.0201379132,57875.0671480209,33.3333333333333,16683.8938185573
20,65,0.06,0.25,99299.7934987666,107660.412438731,66.6666666666667,51503.0626464987
35,50,0.07,0.25,99243.4309991039,77533.4587523081,33.3333333333333,44304.0743671528
30,70,0.06,0.5,99178.0443807073,102270.998593688,50,60624.162885378
40,40,0.07,0.5,99177.3691125033,99404.0334271039,50,52827.4980282623
25,45,0.02,0.25,99162.6251685883,101450.242964291,66.6666666666667,56788.0525302559
15,65,0.02,1,99136.2649274282,83086.1971304226,33.3333333333333,41769.6230745316
20,65,0.09,0.75,99106.113939869,104689.7967597,50,49242.7309411478
35,65,0.05,0.5,99057.2797680383,100575.303135208,50,81291.834998064
10,35,0.03,0.75,99053.6617984125,96071.0383012536,50,62650.98417467
35,65,0.08,0.5,99038.4552810358,96765.2697623195,33.3333333333333,91281.7495287019
25,70,0.04,0.25,99011.9911552523,90690.9666106005,33.3333333333333,62289.0539390704
30,60,0.04,0.5,99005.2084276635,94771.068030245,33.3333333333333,77790.5603786969
30,65,0.01,1,98988.2484984541,96203.5361591697,33.3333333333333,80672.6172100925
15,30,0.08,0.75,98930.0238906441,65000.1565849197,16.6666666666667,32992.5626169801
25,60,0.04,0.5,98921.9358437186,109661.317846329,50,29698.2776315633
15,55,0.02,1,98901.2485060727,87483.0104846311,50,33731.0006911707
40,60,0.01,0.5,98892.0285376929,101153.905045272,50,70829.0023091957
15,65,0.02,0.25,98890.6232010257,103915.542426944,50,44700.1354343188
40,65,0.03,0.5,98870.6902275428,94508.9078431371,50,61294.6096477639
30,50,0.02,0.5,98863.2406802168,87705.9103503694,16.6666666666667,57022.6431809234
10,45,0.08,1,98862.3439557457,91007.4286141706,50,49384.0225214958
20,65,0.08,0.25,98850.5570043319,108170.789411729,66.6666666666667,51503.0626464987
25,40,0.04,0.75,98820.1494847885,89035.2479191156,50,50782.7352236986
30,40,0.09,1,98809.461500833,101744.665376653,50,51459.3395103669
30,50,0.04,0.25,98803.380027619,99185.4955355566,33.3333333333333,64143.5206002271
40,35,0.09,0.75,98765.4152257975,72957.962104272,33.3333333333333,52805.7791853062
15,65,0.01,1,98751.5506719347,82654.0222176015,33.3333333333333,41769.6230745316
35,40,0.07,1,98740.226570583,82495.8589592904,33.3333333333333,62157.3349283978
10,45,0.04,0.25,98731.6058263797,115469.213124426,66.6666666666667,31211.3740396565
25,45,0.03,0.5,98713.8048671259,83043.2415129441,33.3333333333333,59068.5188352478
20,50,0.05,1,98711.1112219492,77216.4086375177,33.3333333333333,33493.1147884607
40,45,0.1,0.25,98710.6601250518,93409.0112147779,50,56296.943396836
30,65,0.09,0.5,98702.6815577916,96334.3576121271,50,78622.9552748114
40,65,0.1,0.75,98696.3733407272,94993.221546112,16.6666666666667,88321.4671282005
20,65,0.1,0.75,98676.8406478452,104056.503816705,50,49242.7309411478
35,70,0.04,0.25,98652.344537558,100755.134614275,50,70308.9974435565
25,65,0.1,0.25,98651.5333517428,110476.698258507,66.6666666666667,51503.0626464987
20,65,0.07,0.25,98581.4836200546,106833.418282281,66.6666666666667,51503.0626464987
20,45,0.06,1,98540.8303778645,97689.7493548825,50,50848.7938034201
25,70,0.07,0.75,98540.5939358922,99643.3909610544,50,72672.3712198749
15,65,0.04,1,98538.029162751,95773.7629903579,50,38364.7025934696
15,40,0.06,1,98524.3377069055,97932.3182826734,50,55117.6529897976
10,45,0.08,0.75,98521.3067328629,89895.3017124563,50,36523.9132222849
25,45,0.06,1,98515.2211924504,91539.4278580153,50,35199.3427854705
15,65,0.02,0.75,98487.4068047671,92428.9208377038,33.3333333333333,42735.5464636624
25,70,0.07,0.25,98454.6665688181,88991.580943308,33.3333333333333,64519.9338213202
30,45,0.02,0.25,98447.4637997716,103596.151265402,50,61317.3887114364
10,35,0.04,0.5,98388.1563105743,84982.2218928926,50,24392.0440668178
25,45,0.01,1,98369.091839633,76319.7619568874,33.3333333333333,51448.6882624936
25,70,0.05,0.25,98337.5502334555,90211.5371204533,33.3333333333333,61528.0639449665
20,35,0.05,0.25,98322.4988719525,70264.6725566965,33.3333333333333,20533.0765255058
15,65,0.05,1,98292.5270022432,95232.4835268438,50,37974.2794574499
30,60,0.02,0.75,98277.3154475681,94552.8691942024,33.3333333333333,75080.167616114
40,70,0.01,1,98267.1885215801,93728.8621529841,50,82102.2776960096
25,45,0.1,0.5,98263.3511048091,78894.2864966165,16.6666666666667,56360.6602231044
40,65,0.04,0.25,98259.7651476138,95966.3861124997,50,61096.9345192622
30,30,0.03,0.75,98228.9683171507,85299.4656246743,33.3333333333333,33903.954475367
35,70,0.08,0.75,98223.0555833821,92837.2431422794,33.3333333333333,76963.2243292156
30,70,0.04,0.25,98211.6003352507,98459.1001356734,50,66858.6255524012
25,70,0.07,0.5,98207.2936897876,94443.3172371361,50,67892.4177761251
35,30,0.04,0.75,98202.850478163,90947.1336021927,33.3333333333333,67972.8000631421
40,35,0.05,1,98192.9657186355,84449.3564704287,33.3333333333333,42692.2224440395
10,50,0.01,1,98165.7222890535,101240.482695705,50,15906.9493513679
40,60,0.08,0.5,98145.4790844244,93852.8945508455,50,76666.0625295056
40,45,0.1,1,98142.224187167,94315.7257604599,50,32653.6996266127
30,45,0.1,0.75,98106.6516673926,78763.1534179573,16.6666666666667,44872.9899663633
35,50,0.1,0.5,98098.2581066834,88192.7329893091,33.3333333333333,39686.6476750532
