"Period","Entry_RSI","Armed_RSI","Stop_Loss","Sell_Pct","Final_Equity"
"2004 - 2009 (GFC)",15,55,0.03,0.75,51612.0094675541
"2004 - 2009 (GFC)",20,55,0.03,0.75,67574.8666441712
"2004 - 2009 (GFC)",25,55,0.03,0.75,51615.8951840022
"2004 - 2009 (GFC)",30,55,0.03,0.75,45197.4012272391
"2004 - 2009 (GFC)",35,55,0.03,0.75,78828.555617409
"2004 - 2009 (GFC)",40,55,0.03,0.75,89643.2254694926
"2004 - 2009 (GFC)",10,60,0.03,0.75,133638.97988461
"2004 - 2009 (GFC)",15,60,0.03,0.75,133638.97988461
"2004 - 2009 (GFC)",20,60,0.03,0.75,138980.131296965
"2004 - 2009 (GFC)",25,60,0.03,0.75,122438.809891585
"2004 - 2009 (GFC)",30,60,0.03,0.75,105360.468843728
"2004 - 2009 (GFC)",35,60,0.03,0.75,131457.672350407
"2004 - 2009 (GFC)",40,60,0.03,0.75,140756.129636152
"2004 - 2009 (GFC)",10,65,0.03,0.75,97546.4904700008
"2004 - 2009 (GFC)",15,65,0.03,0.75,97546.4904700008
"2004 - 2009 (GFC)",20,65,0.03,0.75,74203.7492592791
"2004 - 2009 (GFC)",25,65,0.03,0.75,96892.7908455002
"2004 - 2009 (GFC)",30,65,0.03,0.75,117473.249361672
"2004 - 2009 (GFC)",35,65,0.03,0.75,114325.883122473
"2004 - 2009 (GFC)",40,65,0.03,0.75,131659.100986559
"2004 - 2009 (GFC)",10,70,0.03,0.75,126776.625067609
"2004 - 2009 (GFC)",15,70,0.03,0.75,126776.625067609
"2004 - 2009 (GFC)",20,70,0.03,0.75,126776.625067609
"2004 - 2009 (GFC)",25,70,0.03,0.75,91053.5335784626
"2004 - 2009 (GFC)",30,70,0.03,0.75,94020.2306232321
"2004 - 2009 (GFC)",35,70,0.03,0.75,97781.317892549
"2004 - 2009 (GFC)",40,70,0.03,0.75,99360.4674074003
"2004 - 2009 (GFC)",10,30,0.04,0.75,281648.879959485
"2004 - 2009 (GFC)",15,30,0.04,0.75,281648.879959485
"2004 - 2009 (GFC)",20,30,0.04,0.75,281639.423055828
"2004 - 2009 (GFC)",25,30,0.04,0.75,300399.145341709
"2004 - 2009 (GFC)",30,30,0.04,0.75,113498.778563943
"2004 - 2009 (GFC)",35,30,0.04,0.75,89647.5023947364
"2004 - 2009 (GFC)",40,30,0.04,0.75,143606.243860052
"2004 - 2009 (GFC)",10,35,0.04,0.75,66609.8891909957
"2004 - 2009 (GFC)",15,35,0.04,0.75,43510.5767792129
"2004 - 2009 (GFC)",20,35,0.04,0.75,48451.413294146
"2004 - 2009 (GFC)",25,35,0.04,0.75,43088.3193084311
"2004 - 2009 (GFC)",30,35,0.04,0.75,88632.9302550018
"2004 - 2009 (GFC)",35,35,0.04,0.75,57268.1698888069
"2004 - 2009 (GFC)",40,35,0.04,0.75,43805.5843837964
"2004 - 2009 (GFC)",10,40,0.04,0.75,44349.7584361642
"2004 - 2009 (GFC)",15,40,0.04,0.75,60408.098176865
"2004 - 2009 (GFC)",20,40,0.04,0.75,51157.7366496456
"2004 - 2009 (GFC)",25,40,0.04,0.75,100814.535513066
"2004 - 2009 (GFC)",30,40,0.04,0.75,101546.821884702
"2004 - 2009 (GFC)",35,40,0.04,0.75,121941.623772759
"2004 - 2009 (GFC)",40,40,0.04,0.75,53637.4809512991
"2004 - 2009 (GFC)",10,45,0.04,0.75,125603.424186752
"2004 - 2009 (GFC)",15,45,0.04,0.75,75794.006045559
"2004 - 2009 (GFC)",20,45,0.04,0.75,94898.4474764919
"2004 - 2009 (GFC)",25,45,0.04,0.75,56961.7706297308
"2004 - 2009 (GFC)",30,45,0.04,0.75,93583.8214843535
"2004 - 2009 (GFC)",35,45,0.04,0.75,72568.0295594161
"2004 - 2009 (GFC)",40,45,0.04,0.75,100275.075768997
"2004 - 2009 (GFC)",10,50,0.04,0.75,83399.1424566155
"2004 - 2009 (GFC)",15,50,0.04,0.75,92170.8352641362
"2004 - 2009 (GFC)",20,50,0.04,0.75,194293.047400165
"2004 - 2009 (GFC)",25,50,0.04,0.75,162985.531322554
"2004 - 2009 (GFC)",30,50,0.04,0.75,87055.8450573897
"2004 - 2009 (GFC)",35,50,0.04,0.75,92088.3720516258
"2004 - 2009 (GFC)",40,50,0.04,0.75,55381.5526252126
"2004 - 2009 (GFC)",10,55,0.04,0.75,25318.1985391533
"2004 - 2009 (GFC)",15,55,0.04,0.75,35813.9082943106
"2004 - 2009 (GFC)",20,55,0.04,0.75,66847.5051063815
"2004 - 2009 (GFC)",25,55,0.04,0.75,42075.3560845921
"2004 - 2009 (GFC)",30,55,0.04,0.75,51717.1303466645
"2004 - 2009 (GFC)",35,55,0.04,0.75,78844.0363110226
"2004 - 2009 (GFC)",40,55,0.04,0.75,80450.0876982212
"2004 - 2009 (GFC)",10,60,0.04,0.75,133638.97988461
"2004 - 2009 (GFC)",15,60,0.04,0.75,133638.97988461
"2004 - 2009 (GFC)",20,60,0.04,0.75,138872.112805149
"2004 - 2009 (GFC)",25,60,0.04,0.75,117618.456919432
"2004 - 2009 (GFC)",30,60,0.04,0.75,107823.690507528
"2004 - 2009 (GFC)",35,60,0.04,0.75,126413.824710859
"2004 - 2009 (GFC)",40,60,0.04,0.75,134391.324908464
"2004 - 2009 (GFC)",10,65,0.04,0.75,97546.4904700008
"2004 - 2009 (GFC)",15,65,0.04,0.75,97546.4904700008
"2004 - 2009 (GFC)",20,65,0.04,0.75,73730.2729027858
"2004 - 2009 (GFC)",25,65,0.04,0.75,96108.7611791366
"2004 - 2009 (GFC)",30,65,0.04,0.75,99111.2869127444
"2004 - 2009 (GFC)",35,65,0.04,0.75,107220.751831209
"2004 - 2009 (GFC)",40,65,0.04,0.75,122579.807778165
"2004 - 2009 (GFC)",10,70,0.04,0.75,126776.625067609
"2004 - 2009 (GFC)",15,70,0.04,0.75,126776.625067609
"2004 - 2009 (GFC)",20,70,0.04,0.75,126776.625067609
"2004 - 2009 (GFC)",25,70,0.04,0.75,90126.2765770981
"2004 - 2009 (GFC)",30,70,0.04,0.75,93062.8344482133
"2004 - 2009 (GFC)",35,70,0.04,0.75,96766.7134183723
"2004 - 2009 (GFC)",40,70,0.04,0.75,98329.6049794179
"2004 - 2009 (GFC)",10,30,0.05,0.75,170586.856694086
"2004 - 2009 (GFC)",15,30,0.05,0.75,171955.426664705
"2004 - 2009 (GFC)",20,30,0.05,0.75,192413.217473903
"2004 - 2009 (GFC)",25,30,0.05,0.75,218463.451890712
"2004 - 2009 (GFC)",30,30,0.05,0.75,167059.3680004
"2004 - 2009 (GFC)",35,30,0.05,0.75,198112.506123917
"2004 - 2009 (GFC)",40,30,0.05,0.75,107472.582787507
"2004 - 2009 (GFC)",10,35,0.05,0.75,132180.389768119
"2004 - 2009 (GFC)",15,35,0.05,0.75,60006.6521691692
"2004 - 2009 (GFC)",20,35,0.05,0.75,64561.7715620959
"2004 - 2009 (GFC)",25,35,0.05,0.75,31344.394790169
"2004 - 2009 (GFC)",30,35,0.05,0.75,87701.8545243311
"2004 - 2009 (GFC)",35,35,0.05,0.75,70586.1982197153
"2004 - 2009 (GFC)",40,35,0.05,0.75,75624.7851502162
"2004 - 2009 (GFC)",10,40,0.05,0.75,43566.663594374
"2004 - 2009 (GFC)",15,40,0.05,0.75,59090.0072765413
"2004 - 2009 (GFC)",20,40,0.05,0.75,55530.7004616672
"2004 - 2009 (GFC)",25,40,0.05,0.75,97326.5738170123
"2004 - 2009 (GFC)",30,40,0.05,0.75,111586.190491355
"2004 - 2009 (GFC)",35,40,0.05,0.75,114901.508331217
"2004 - 2009 (GFC)",40,40,0.05,0.75,56993.7370575276
"2004 - 2009 (GFC)",10,45,0.05,0.75,125603.401165471
"2004 - 2009 (GFC)",15,45,0.05,0.75,74968.4976810568
"2004 - 2009 (GFC)",20,45,0.05,0.75,114658.744548734
"2004 - 2009 (GFC)",25,45,0.05,0.75,59539.1431906331
"2004 - 2009 (GFC)",30,45,0.05,0.75,89156.8837157673
"2004 - 2009 (GFC)",35,45,0.05,0.75,99692.7807886857
"2004 - 2009 (GFC)",40,45,0.05,0.75,90173.3594461654
"2004 - 2009 (GFC)",10,50,0.05,0.75,89926.7058154583
"2004 - 2009 (GFC)",15,50,0.05,0.75,90916.3310150116
"2004 - 2009 (GFC)",20,50,0.05,0.75,209091.219076664
"2004 - 2009 (GFC)",25,50,0.05,0.75,149489.222283906
"2004 - 2009 (GFC)",30,50,0.05,0.75,81199.8743130052
"2004 - 2009 (GFC)",35,50,0.05,0.75,80322.7222381663
"2004 - 2009 (GFC)",40,50,0.05,0.75,56262.2755641894
"2004 - 2009 (GFC)",10,55,0.05,0.75,25061.7260021424
"2004 - 2009 (GFC)",15,55,0.05,0.75,34941.4296697092
"2004 - 2009 (GFC)",20,55,0.05,0.75,66179.3172108519
"2004 - 2009 (GFC)",25,55,0.05,0.75,39103.3103242487
"2004 - 2009 (GFC)",30,55,0.05,0.75,54359.3983325129
"2004 - 2009 (GFC)",35,55,0.05,0.75,76798.6164147693
"2004 - 2009 (GFC)",40,55,0.05,0.75,87880.1418406635
"2004 - 2009 (GFC)",10,60,0.05,0.75,133638.97988461
"2004 - 2009 (GFC)",15,60,0.05,0.75,133638.97988461
"2004 - 2009 (GFC)",20,60,0.05,0.75,138722.161863672
"2004 - 2009 (GFC)",25,60,0.05,0.75,115586.499239105
"2004 - 2009 (GFC)",30,60,0.05,0.75,113084.174801836
"2004 - 2009 (GFC)",35,60,0.05,0.75,120664.429502405
"2004 - 2009 (GFC)",40,60,0.05,0.75,125307.897434886
"2004 - 2009 (GFC)",10,65,0.05,0.75,97546.4904700008
"2004 - 2009 (GFC)",15,65,0.05,0.75,97546.4904700008
"2004 - 2009 (GFC)",20,65,0.05,0.75,73259.0649828815
"2004 - 2009 (GFC)",25,65,0.05,0.75,95361.5221826899
"2004 - 2009 (GFC)",30,65,0.05,0.75,99060.0550160643
"2004 - 2009 (GFC)",35,65,0.05,0.75,104730.357036919
"2004 - 2009 (GFC)",40,65,0.05,0.75,119301.970106824
"2004 - 2009 (GFC)",10,70,0.05,0.75,126776.625067609
"2004 - 2009 (GFC)",15,70,0.05,0.75,126776.625067609
"2004 - 2009 (GFC)",20,70,0.05,0.75,126776.625067609
"2004 - 2009 (GFC)",25,70,0.05,0.75,89180.0195757335
"2004 - 2009 (GFC)",30,70,0.05,0.75,92086.276123139
"2004 - 2009 (GFC)",35,70,0.05,0.75,95751.94679414
"2004 - 2009 (GFC)",40,70,0.05,0.75,97299.0347014862
"2004 - 2009 (GFC)",10,30,0.06,0.75,97794.0689003539
"2004 - 2009 (GFC)",15,30,0.06,0.75,101901.468850324
"2004 - 2009 (GFC)",20,30,0.06,0.75,179382.938043668
"2004 - 2009 (GFC)",25,30,0.06,0.75,303606.318936727
"2004 - 2009 (GFC)",30,30,0.06,0.75,127878.782002869
"2004 - 2009 (GFC)",35,30,0.06,0.75,157767.332455891
"2004 - 2009 (GFC)",40,30,0.06,0.75,159786.163767546
"2004 - 2009 (GFC)",10,35,0.06,0.75,172956.433930435
"2004 - 2009 (GFC)",15,35,0.06,0.75,76650.0465064001
"2004 - 2009 (GFC)",20,35,0.06,0.75,44813.7740890157
"2004 - 2009 (GFC)",25,35,0.06,0.75,63593.4299938761
"2004 - 2009 (GFC)",30,35,0.06,0.75,81962.0559041428
"2004 - 2009 (GFC)",35,35,0.06,0.75,71948.9268764832
"2004 - 2009 (GFC)",40,35,0.06,0.75,86289.2087313032
"2004 - 2009 (GFC)",10,40,0.06,0.75,33475.1587929547
"2004 - 2009 (GFC)",15,40,0.06,0.75,59398.5862697213
"2004 - 2009 (GFC)",20,40,0.06,0.75,69912.9481494108
"2004 - 2009 (GFC)",25,40,0.06,0.75,97188.7709435111
"2004 - 2009 (GFC)",30,40,0.06,0.75,265142.332933724
"2004 - 2009 (GFC)",35,40,0.06,0.75,169551.702807974
"2004 - 2009 (GFC)",40,40,0.06,0.75,118759.322510996
"2004 - 2009 (GFC)",10,45,0.06,0.75,125603.37814419
"2004 - 2009 (GFC)",15,45,0.06,0.75,74163.8599752182
"2004 - 2009 (GFC)",20,45,0.06,0.75,113388.703436378
"2004 - 2009 (GFC)",25,45,0.06,0.75,69864.3056613839
"2004 - 2009 (GFC)",30,45,0.06,0.75,87241.8852171766
"2004 - 2009 (GFC)",35,45,0.06,0.75,80814.8413181924
"2004 - 2009 (GFC)",40,45,0.06,0.75,89674.8187751454
"2004 - 2009 (GFC)",10,50,0.06,0.75,90425.1233250892
"2004 - 2009 (GFC)",15,50,0.06,0.75,86015.6721385735
"2004 - 2009 (GFC)",20,50,0.06,0.75,177670.180121042
"2004 - 2009 (GFC)",25,50,0.06,0.75,129681.179706793
"2004 - 2009 (GFC)",30,50,0.06,0.75,214147.113034932
"2004 - 2009 (GFC)",35,50,0.06,0.75,77067.0913960653
"2004 - 2009 (GFC)",40,50,0.06,0.75,52473.7702057182
"2004 - 2009 (GFC)",10,55,0.06,0.75,24800.6097960889
"2004 - 2009 (GFC)",15,55,0.06,0.75,34557.334417896
"2004 - 2009 (GFC)",20,55,0.06,0.75,52485.4438350931
"2004 - 2009 (GFC)",25,55,0.06,0.75,35425.4140798682
"2004 - 2009 (GFC)",30,55,0.06,0.75,48939.5432424131
"2004 - 2009 (GFC)",35,55,0.06,0.75,75465.8165267089
"2004 - 2009 (GFC)",40,55,0.06,0.75,81503.6013475808
"2004 - 2009 (GFC)",10,60,0.06,0.75,133638.97988461
"2004 - 2009 (GFC)",15,60,0.06,0.75,133638.97988461
"2004 - 2009 (GFC)",20,60,0.06,0.75,138228.673860317
"2004 - 2009 (GFC)",25,60,0.06,0.75,105569.314324343
"2004 - 2009 (GFC)",30,60,0.06,0.75,139752.081756921
"2004 - 2009 (GFC)",35,60,0.06,0.75,102091.042092018
"2004 - 2009 (GFC)",40,60,0.06,0.75,123978.506529469
"2004 - 2009 (GFC)",10,65,0.06,0.75,97546.4904700008
"2004 - 2009 (GFC)",15,65,0.06,0.75,97546.4904700008
"2004 - 2009 (GFC)",20,65,0.06,0.75,72783.9467101431
"2004 - 2009 (GFC)",25,65,0.06,0.75,94605.4734603366
"2004 - 2009 (GFC)",30,65,0.06,0.75,97442.7515939903
"2004 - 2009 (GFC)",35,65,0.06,0.75,99040.7817535809
"2004 - 2009 (GFC)",40,65,0.06,0.75,113185.851048463
"2004 - 2009 (GFC)",10,70,0.06,0.75,126776.625067609
"2004 - 2009 (GFC)",15,70,0.06,0.75,126776.625067609
"2004 - 2009 (GFC)",20,70,0.06,0.75,126776.625067609
"2004 - 2009 (GFC)",25,70,0.06,0.75,88252.762574369
"2004 - 2009 (GFC)",30,70,0.06,0.75,91109.7499481249
"2004 - 2009 (GFC)",35,70,0.06,0.75,94756.3423199633
"2004 - 2009 (GFC)",40,70,0.06,0.75,96287.1722735038
"2004 - 2009 (GFC)",10,30,0.07,0.75,71577.7569525171
"2004 - 2009 (GFC)",15,30,0.07,0.75,77829.6041507698
"2004 - 2009 (GFC)",20,30,0.07,0.75,162387.572336328
"2004 - 2009 (GFC)",25,30,0.07,0.75,262657.191820487
"2004 - 2009 (GFC)",30,30,0.07,0.75,121870.114913988
"2004 - 2009 (GFC)",35,30,0.07,0.75,136531.585908423
"2004 - 2009 (GFC)",40,30,0.07,0.75,276922.238906432
"2004 - 2009 (GFC)",10,35,0.07,0.75,135323.705497158
"2004 - 2009 (GFC)",15,35,0.07,0.75,135275.646695421
"2004 - 2009 (GFC)",20,35,0.07,0.75,72687.4061800957
"2004 - 2009 (GFC)",25,35,0.07,0.75,70511.9391959691
"2004 - 2009 (GFC)",30,35,0.07,0.75,80547.9692688609
"2004 - 2009 (GFC)",35,35,0.07,0.75,93343.6648844955
"2004 - 2009 (GFC)",40,35,0.07,0.75,108640.865729142
"2004 - 2009 (GFC)",10,40,0.07,0.75,33475.1587929547
"2004 - 2009 (GFC)",15,40,0.07,0.75,58275.7835856742
"2004 - 2009 (GFC)",20,40,0.07,0.75,68227.2072774562
"2004 - 2009 (GFC)",25,40,0.07,0.75,106771.997251522
"2004 - 2009 (GFC)",30,40,0.07,0.75,134178.534450178
"2004 - 2009 (GFC)",35,40,0.07,0.75,93359.6243771872
"2004 - 2009 (GFC)",40,40,0.07,0.75,103134.400034512
"2004 - 2009 (GFC)",10,45,0.07,0.75,121348.708948516
"2004 - 2009 (GFC)",15,45,0.07,0.75,70883.9904771054
"2004 - 2009 (GFC)",20,45,0.07,0.75,108302.797935817
"2004 - 2009 (GFC)",25,45,0.07,0.75,115852.080063781
"2004 - 2009 (GFC)",30,45,0.07,0.75,83917.6461687577
"2004 - 2009 (GFC)",35,45,0.07,0.75,80757.345052445
"2004 - 2009 (GFC)",40,45,0.07,0.75,96144.0182063884
"2004 - 2009 (GFC)",10,50,0.07,0.75,83150.1248126205
"2004 - 2009 (GFC)",15,50,0.07,0.75,87305.8352013701
"2004 - 2009 (GFC)",20,50,0.07,0.75,168747.775339879
"2004 - 2009 (GFC)",25,50,0.07,0.75,172045.009896978
"2004 - 2009 (GFC)",30,50,0.07,0.75,182574.051405796
"2004 - 2009 (GFC)",35,50,0.07,0.75,61295.9776595438
"2004 - 2009 (GFC)",40,50,0.07,0.75,74975.5641254693
"2004 - 2009 (GFC)",10,55,0.07,0.75,24537.7701620781
"2004 - 2009 (GFC)",15,55,0.07,0.75,31884.8846079028
"2004 - 2009 (GFC)",20,55,0.07,0.75,54808.6341349158
"2004 - 2009 (GFC)",25,55,0.07,0.75,34476.7301212817
"2004 - 2009 (GFC)",30,55,0.07,0.75,46617.8286791074
"2004 - 2009 (GFC)",35,55,0.07,0.75,62924.1082437948
"2004 - 2009 (GFC)",40,55,0.07,0.75,67474.2169419399
"2004 - 2009 (GFC)",10,60,0.07,0.75,133638.97988461
"2004 - 2009 (GFC)",15,60,0.07,0.75,133638.97988461
"2004 - 2009 (GFC)",20,60,0.07,0.75,137872.269122842
"2004 - 2009 (GFC)",25,60,0.07,0.75,103901.754890074
"2004 - 2009 (GFC)",30,60,0.07,0.75,131686.356989323
"2004 - 2009 (GFC)",35,60,0.07,0.75,103061.037293178
"2004 - 2009 (GFC)",40,60,0.07,0.75,117734.6850784
"2004 - 2009 (GFC)",10,65,0.07,0.75,97546.4904700008
"2004 - 2009 (GFC)",15,65,0.07,0.75,97546.4904700008
"2004 - 2009 (GFC)",20,65,0.07,0.75,72311.3634827781
"2004 - 2009 (GFC)",25,65,0.07,0.75,82639.0702665794
"2004 - 2009 (GFC)",30,65,0.07,0.75,96526.1290092817
"2004 - 2009 (GFC)",35,65,0.07,0.75,100579.27185379
"2004 - 2009 (GFC)",40,65,0.07,0.75,106754.860987711
"2004 - 2009 (GFC)",10,70,0.07,0.75,126776.625067609
"2004 - 2009 (GFC)",15,70,0.07,0.75,126776.625067609
"2004 - 2009 (GFC)",20,70,0.07,0.75,126776.625067609
"2004 - 2009 (GFC)",25,70,0.07,0.75,87306.2134229538
"2004 - 2009 (GFC)",30,70,0.07,0.75,90152.353773106
"2004 - 2009 (GFC)",35,70,0.07,0.75,93741.5756957311
"2004 - 2009 (GFC)",40,70,0.07,0.75,89009.1813312516
"2004 - 2009 (GFC)",10,30,0.08,0.75,288356.546375291
"2004 - 2009 (GFC)",15,30,0.08,0.75,289146.572452152
"2004 - 2009 (GFC)",20,30,0.08,0.75,289145.435518758
"2004 - 2009 (GFC)",25,30,0.08,0.75,274696.96079891
"2004 - 2009 (GFC)",30,30,0.08,0.75,117190.155743352
"2004 - 2009 (GFC)",35,30,0.08,0.75,102475.609984907
"2004 - 2009 (GFC)",40,30,0.08,0.75,236601.318249755
"2004 - 2009 (GFC)",10,35,0.08,0.75,135242.065759108
"2004 - 2009 (GFC)",15,35,0.08,0.75,135228.14335274
"2004 - 2009 (GFC)",20,35,0.08,0.75,71871.5511964441
"2004 - 2009 (GFC)",25,35,0.08,0.75,68241.9188244749
"2004 - 2009 (GFC)",30,35,0.08,0.75,101780.637136857
"2004 - 2009 (GFC)",35,35,0.08,0.75,97895.3285604358
"2004 - 2009 (GFC)",40,35,0.08,0.75,158304.262534637
"2004 - 2009 (GFC)",10,40,0.08,0.75,33473.5797396415
"2004 - 2009 (GFC)",15,40,0.08,0.75,53105.8951419682
"2004 - 2009 (GFC)",20,40,0.08,0.75,57754.049720015
"2004 - 2009 (GFC)",25,40,0.08,0.75,96048.6743526339
"2004 - 2009 (GFC)",30,40,0.08,0.75,109429.706184344
"2004 - 2009 (GFC)",35,40,0.08,0.75,86652.2284917617
"2004 - 2009 (GFC)",40,40,0.08,0.75,174851.805649763
"2004 - 2009 (GFC)",10,45,0.08,0.75,121348.708948516
"2004 - 2009 (GFC)",15,45,0.08,0.75,70095.3553392011
"2004 - 2009 (GFC)",20,45,0.08,0.75,107058.305360216
"2004 - 2009 (GFC)",25,45,0.08,0.75,113865.39618619
"2004 - 2009 (GFC)",30,45,0.08,0.75,94765.9638327784
"2004 - 2009 (GFC)",35,45,0.08,0.75,71667.7613151121
"2004 - 2009 (GFC)",40,45,0.08,0.75,99572.0007769681
"2004 - 2009 (GFC)",10,50,0.08,0.75,83178.8790770888
"2004 - 2009 (GFC)",15,50,0.08,0.75,85120.2102364742
"2004 - 2009 (GFC)",20,50,0.08,0.75,169520.438574761
"2004 - 2009 (GFC)",25,50,0.08,0.75,223099.148549012
"2004 - 2009 (GFC)",30,50,0.08,0.75,166754.254870092
"2004 - 2009 (GFC)",35,50,0.08,0.75,49288.6414449084
"2004 - 2009 (GFC)",40,50,0.08,0.75,69151.6770048762
"2004 - 2009 (GFC)",10,55,0.08,0.75,24275.1472671258
"2004 - 2009 (GFC)",15,55,0.08,0.75,25282.8172955835
"2004 - 2009 (GFC)",20,55,0.08,0.75,54191.6432204545
"2004 - 2009 (GFC)",25,55,0.08,0.75,33019.2134632152
"2004 - 2009 (GFC)",30,55,0.08,0.75,44224.8451789755
"2004 - 2009 (GFC)",35,55,0.08,0.75,56842.0104883981
"2004 - 2009 (GFC)",40,55,0.08,0.75,76957.776512442
"2004 - 2009 (GFC)",10,60,0.08,0.75,133638.97988461
"2004 - 2009 (GFC)",15,60,0.08,0.75,133638.97988461
"2004 - 2009 (GFC)",20,60,0.08,0.75,137687.242172246
"2004 - 2009 (GFC)",25,60,0.08,0.75,102153.037457568
"2004 - 2009 (GFC)",30,60,0.08,0.75,128674.063859611
"2004 - 2009 (GFC)",35,60,0.08,0.75,91904.8107103423
"2004 - 2009 (GFC)",40,60,0.08,0.75,122353.184200501
"2004 - 2009 (GFC)",10,65,0.08,0.75,97546.4904700008
"2004 - 2009 (GFC)",15,65,0.08,0.75,97546.4904700008
"2004 - 2009 (GFC)",20,65,0.08,0.75,97435.2308720222
"2004 - 2009 (GFC)",25,65,0.08,0.75,82067.8775784215
"2004 - 2009 (GFC)",30,65,0.08,0.75,95599.3041378826
"2004 - 2009 (GFC)",35,65,0.08,0.75,99508.2993504837
"2004 - 2009 (GFC)",40,65,0.08,0.75,105211.526821847
"2004 - 2009 (GFC)",10,70,0.08,0.75,126776.625067609
"2004 - 2009 (GFC)",15,70,0.08,0.75,126776.625067609
"2004 - 2009 (GFC)",20,70,0.08,0.75,126776.625067609
"2004 - 2009 (GFC)",25,70,0.08,0.75,126776.625067609
"2004 - 2009 (GFC)",30,70,0.08,0.75,89175.6654480365
"2004 - 2009 (GFC)",35,70,0.08,0.75,92726.9712215543
"2004 - 2009 (GFC)",40,70,0.08,0.75,88044.700270091
"2004 - 2009 (GFC)",10,30,0.09,0.75,266796.151115825
"2004 - 2009 (GFC)",15,30,0.09,0.75,267502.123288114
"2004 - 2009 (GFC)",20,30,0.09,0.75,267524.823837812
"2004 - 2009 (GFC)",25,30,0.09,0.75,227040.020088453
"2004 - 2009 (GFC)",30,30,0.09,0.75,191456.987885151
"2004 - 2009 (GFC)",35,30,0.09,0.75,304405.823825748
"2004 - 2009 (GFC)",40,30,0.09,0.75,268438.78917434
"2004 - 2009 (GFC)",10,35,0.09,0.75,210969.157428477
"2004 - 2009 (GFC)",15,35,0.09,0.75,210969.157428477
"2004 - 2009 (GFC)",20,35,0.09,0.75,210969.157428477
"2004 - 2009 (GFC)",25,35,0.09,0.75,103766.89642647
"2004 - 2009 (GFC)",30,35,0.09,0.75,109219.537189783
"2004 - 2009 (GFC)",35,35,0.09,0.75,265639.981472796
"2004 - 2009 (GFC)",40,35,0.09,0.75,174821.907973418
"2004 - 2009 (GFC)",10,40,0.09,0.75,33473.7968186468
"2004 - 2009 (GFC)",15,40,0.09,0.75,72672.6827651107
"2004 - 2009 (GFC)",20,40,0.09,0.75,53399.5290033293
"2004 - 2009 (GFC)",25,40,0.09,0.75,93727.4131512999
"2004 - 2009 (GFC)",30,40,0.09,0.75,99056.020713678
"2004 - 2009 (GFC)",35,40,0.09,0.75,118115.308441858
"2004 - 2009 (GFC)",40,40,0.09,0.75,141636.485735334
"2004 - 2009 (GFC)",10,45,0.09,0.75,121348.708948516
"2004 - 2009 (GFC)",15,45,0.09,0.75,69304.7509589398
"2004 - 2009 (GFC)",20,45,0.09,0.75,55530.6975645476
"2004 - 2009 (GFC)",25,45,0.09,0.75,111193.767377355
"2004 - 2009 (GFC)",30,45,0.09,0.75,96097.9562474024
"2004 - 2009 (GFC)",35,45,0.09,0.75,83329.9934175962
"2004 - 2009 (GFC)",40,45,0.09,0.75,75999.9732404023
"2004 - 2009 (GFC)",10,50,0.09,0.75,83088.554479022
"2004 - 2009 (GFC)",15,50,0.09,0.75,84980.0938087213
"2004 - 2009 (GFC)",20,50,0.09,0.75,165795.987706189
"2004 - 2009 (GFC)",25,50,0.09,0.75,218099.418094558
"2004 - 2009 (GFC)",30,50,0.09,0.75,145714.575367121
"2004 - 2009 (GFC)",35,50,0.09,0.75,60800.5987063598
"2004 - 2009 (GFC)",40,50,0.09,0.75,68083.5775035036
"2004 - 2009 (GFC)",10,55,0.09,0.75,24009.5089544249
"2004 - 2009 (GFC)",15,55,0.09,0.75,25006.5915648568
"2004 - 2009 (GFC)",20,55,0.09,0.75,39121.6394011402
"2004 - 2009 (GFC)",25,55,0.09,0.75,33323.063200736
"2004 - 2009 (GFC)",30,55,0.09,0.75,44328.8123020765
"2004 - 2009 (GFC)",35,55,0.09,0.75,58631.1425182545
"2004 - 2009 (GFC)",40,55,0.09,0.75,57067.1736304573
"2004 - 2009 (GFC)",10,60,0.09,0.75,133638.97988461
"2004 - 2009 (GFC)",15,60,0.09,0.75,133638.97988461
"2004 - 2009 (GFC)",20,60,0.09,0.75,134917.436297323
"2004 - 2009 (GFC)",25,60,0.09,0.75,101336.51205999
"2004 - 2009 (GFC)",30,60,0.09,0.75,122590.735302647
"2004 - 2009 (GFC)",35,60,0.09,0.75,102414.417867391
"2004 - 2009 (GFC)",40,60,0.09,0.75,123035.430790403
"2004 - 2009 (GFC)",10,65,0.09,0.75,97546.1122072425
"2004 - 2009 (GFC)",15,65,0.09,0.75,97546.1122072425
"2004 - 2009 (GFC)",20,65,0.09,0.75,96520.9346312669
"2004 - 2009 (GFC)",25,65,0.09,0.75,81363.3268618044
"2004 - 2009 (GFC)",30,65,0.09,0.75,94204.0683893579
"2004 - 2009 (GFC)",35,65,0.09,0.75,97376.3233009526
"2004 - 2009 (GFC)",40,65,0.09,0.75,97498.0455833086
"2004 - 2009 (GFC)",10,70,0.09,0.75,126776.625067609
"2004 - 2009 (GFC)",15,70,0.09,0.75,126776.625067609
"2004 - 2009 (GFC)",20,70,0.09,0.75,126776.625067609
"2004 - 2009 (GFC)",25,70,0.09,0.75,126776.625067609
"2004 - 2009 (GFC)",30,70,0.09,0.75,88218.2692730176
"2004 - 2009 (GFC)",35,70,0.09,0.75,91731.2045973221
